
2025-10-06 19:59:09,BTCUSDT,SELL,0.0100,125415.29,Simulated
2025-10-06 19:59:40,BTCUSDT,SELL,0.0100,125474.30,Simulated
2025-10-06 20:00:11,BTCUSDT,SELL,0.0100,125464.01,Simulated
2025-10-06 20:00:42,BTCUSDT,SELL,0.0100,125439.22,Simulated
2025-10-06 20:07:24,BTCUSDT,BUY,0.0100,125499.98,Simulated
2025-10-06 20:10:29,BTCUSDT,BUY,0.0100,125623.74,Simulated
2025-10-06 20:21:17,BTCUSDT,SELL,0.0100,125625.98,Simulated
2025-10-06 20:21:48,BTCUSDT,SELL,0.0100,125650.02,Simulated
2025-10-06 20:22:20,BTCUSDT,SELL,0.0100,125674.36,Simulated
2025-10-06 20:22:51,BTCUSDT,SELL,0.0100,125719.77,Simulated
2025-10-06 20:23:22,BTCUSDT,SELL,0.0100,125731.09,Simulated
2025-10-06 20:23:53,BTCUSDT,SELL,0.0100,125784.04,Simulated
2025-10-06 20:51:12,BTCUSDT,BUY,0.0100,125307.06,Simulated
2025-10-06 21:15:30,BTCUSDT,BUY,0.0100,125310.00,Simulated
2025-10-06 21:16:01,BTCUSDT,BUY,0.0100,125330.15,Simulated
2025-10-06 21:18:05,BTCUSDT,SELL,0.0100,125337.31,Simulated
2025-10-06 21:21:11,BTCUSDT,SELL,0.0100,125362.49,Simulated
2025-10-07 06:36:09,BTCUSDT,BUY,0.0100,124256.88,Simulated
2025-10-07 06:37:11,BTCUSDT,BUY,0.0100,124271.65,Simulated
2025-10-07 06:37:42,BTCUSDT,BUY,0.0100,124277.89,Simulated
2025-10-07 06:47:59,BTCUSDT,BUY,0.0100,124307.37,Simulated
2025-10-07 06:48:31,BTCUSDT,BUY,0.0100,124312.00,Simulated
2025-10-07 06:49:02,BTCUSDT,BUY,0.0100,124312.01,Simulated
2025-10-07 06:57:46,BTCUSDT,SELL,0.0100,124327.59,Simulated
2025-10-07 07:26:03,BTCUSDT,SELL,0.0100,124299.99,Simulated
2025-10-07 07:26:35,BTCUSDT,SELL,0.0100,124320.00,Simulated
2025-10-07 07:27:06,BTCUSDT,SELL,0.0100,124352.01,Simulated
2025-10-07 07:27:37,BTCUSDT,SELL,0.0100,124407.17,Simulated
2025-10-07 07:28:08,BTCUSDT,SELL,0.0100,124407.41,Simulated
2025-10-07 07:28:39,BTCUSDT,SELL,0.0100,124407.40,Simulated
2025-10-07 07:29:10,BTCUSDT,SELL,0.0100,124418.39,Simulated
2025-10-07 07:29:41,BTCUSDT,SELL,0.0100,124424.00,Simulated
2025-10-07 07:30:12,BTCUSDT,SELL,0.0100,124424.00,Simulated
2025-10-07 07:30:43,BTCUSDT,SELL,0.0100,124441.66,Simulated
2025-10-07 07:31:14,BTCUSDT,SELL,0.0100,124417.53,Simulated
2025-10-07 07:31:45,BTCUSDT,SELL,0.0100,124406.60,Simulated
2025-10-07 07:32:16,BTCUSDT,SELL,0.0100,124407.69,Simulated
